		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000110   23   24   24   21   19   30   25   22  3.408720 0.906157 SUCCESS 121
111001000   18   25   19   19   28   20   27   23  5.958004 0.651936 SUCCESS 122
111001010   29   22   25   25   26   21   21   23  2.341609 0.968708 SUCCESS 123
111001100   35   29   15   13   23   22   30   22 16.805205 0.032203 SUCCESS 124
111010000   24   26   32   23   21   28   20   23  4.587706 0.800596 SUCCESS 125
111010010   31   19   31   20   22   25   34   18 11.646397 0.167692 SUCCESS 126
111010100   26   24   29   21   21   21   20   21  3.789359 0.875611 SUCCESS 127
111010110   19   24   25   24   35   18   24   19  9.001125 0.342201 SUCCESS 128
111011000   25   26   31   22   30   22   22   24  4.037601 0.853715 SUCCESS 129
111011010   34   22   28   28   24   20   24   22  6.325403 0.610832 SUCCESS 130
111011100   27   23   26   23   26   25   26   23  0.876647 0.998914 SUCCESS 131
111100000   20   29   21   26   23   30   24   36  9.436046 0.306856 SUCCESS 132
111100010   18   19   23   26   31   33   28   23  8.774066 0.361713 SUCCESS 133
111100100   22   16   27   25   25   27   20   24  4.662510 0.792963 SUCCESS 134
111100110   29   24   14   17   21   31   30   29 12.365969 0.135607 SUCCESS 135
111101000   23   23   33   20   30   39   22   21 15.215130 0.055095 SUCCESS 136
111101010   21   25   24   21   26   24   20   17  4.254730 0.833441 SUCCESS 137
111101100   23   28   27   29   28   27   26   23  2.844051 0.943760 SUCCESS 138
111101110   23   33   26   24   22   21   26   30  5.503886 0.702609 SUCCESS 139
111110000   20   34   28   24   30   37   29   38 22.073903 0.004781 FAILURE 140
111110010   27   17   29   23   22   28   25   22  4.638017 0.795471 SUCCESS 141
111110100   16   26   37   30   24   26   20   20 12.908792 0.115027 SUCCESS 142
111110110   21   24   24   26   27   28   22   24  1.698164 0.988909 SUCCESS 143
111111000   21   29   26   29   28   26   28   28  4.149476 0.843392 SUCCESS 144
111111010   20   27   28   27   24   26   20   21  3.367015 0.909262 SUCCESS 145
111111100   27   21   25   19   30   26   31   28  5.860031 0.662907 SUCCESS 146
111111110   24   28   21   24   24   28   26   23  1.800109 0.986539 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   21   29   20   34   31   26   38 16.724444 0.033110 SUCCESS   0
000000011   20   23   24   30   26   23   26   27  2.825516 0.944825 SUCCESS   1
000000101   23   23   32   29   20   34   25   21  8.740967 0.364617 SUCCESS   2
000000111   29   26   24   24   20   25   22   23  2.180748 0.974963 SUCCESS   3
000001001   25   19   23   23   21   27   24   29  3.095604 0.928215 SUCCESS   4
000001011   19   22   26   25   18   30   32   30  8.443739 0.391367 SUCCESS   5
000001101   18   26   19   26   28   21   29   30  6.451841 0.596754 SUCCESS   6
000001111   24   20   18   29   18   22   28   19  7.220400 0.513051 SUCCESS   7
000010001   28   23   32   34   30   21   14   23 13.468827 0.096705 SUCCESS   8
000010011   23   19   16   17   20   25   27   27  8.033311 0.430223 SUCCESS   9
000010101   20   26   21   21   19   26   23   27  3.619892 0.889688 SUCCESS  10
000010111   24   18   27   21   22   23   30   28  4.722750 0.786756 SUCCESS  11
000011001   25   18   25   27   26   27   18   25  4.197138 0.838913 SUCCESS  12
000011011   22   23   26   19   28   23   31   31  5.995075 0.647784 SUCCESS  13
000011101   21   24   24   27   33   29   21   21  5.799791 0.669647 SUCCESS  14
000011111   24   18   16   23   17   20   22   21  8.684037 0.369647 SUCCESS  15
000100011   22   24   28   33   22   27   20   24  5.291391 0.726026 SUCCESS  16
000100101   25   25   28   31   24   14   18   36 14.451205 0.070737 SUCCESS  17
000100111   29   21   23   21   21   24   23   30  3.866810 0.868936 SUCCESS  18
000101001   30   25   28   17   24   23   18   21  6.526645 0.588454 SUCCESS  19
000101011   23   28   26   26   17   25   19   29  5.315884 0.723342 SUCCESS  20
000101101   29   35   29   30   34   28   21   28 13.379460 0.099443 SUCCESS  21
000101111   20   22   29   18   25   27   25   27  4.299083 0.829181 SUCCESS  22
000110011   24   30   34   25   30   27   19   20  8.927646 0.348436 SUCCESS  23
000110101   21   25   18   26   20   27   32   30  7.231653 0.511858 SUCCESS  24
000110111   26   27   26   25   26   24   30   28  2.513723 0.961088 SUCCESS  25
000111001   25   20   16   26   18   25   23   34  9.670387 0.288927 SUCCESS  26
000111011   17   28   27   26   24   23   21   25  3.858204 0.869685 SUCCESS  27
000111101   23   26   26   21   25   19   25   16  5.043148 0.752955 SUCCESS  28
000111111   29   22   21   27   21   17   25   23  4.823371 0.776277 SUCCESS  29
001000011   27   25   28   21   31   26   22   24  3.546412 0.895558 SUCCESS  30
001000101   35   29   35   22   27   24   20   29 12.674451 0.123552 SUCCESS  31
001000111   23   21   29   18   17   28   22   15 10.058307 0.260957 SUCCESS  32
001001011   22   22   25   25   22   20   20   28  2.950630 0.937417 SUCCESS  33
001001101   17   23   17   30   33   21   31   18 13.255008 0.103372 SUCCESS  34
001001111   23   23   27   26   23   25   24   24  0.672758 0.999592 SUCCESS  35
001010011   29   24   28   20   26   23   22   22  2.951954 0.937336 SUCCESS  36
001010101   21   19   24   20   14   31   34   24 12.890257 0.115682 SUCCESS  37
001010111   24   24   29   29   17   29   20   34  9.749163 0.283075 SUCCESS  38
001011011   24   33   26   23   28   25   25   28  4.462592 0.813164 SUCCESS  39
001011101   27   14   30   21   21   31   29   27 10.205929 0.250869 SUCCESS  40
001011111   19   20   24   16   21   16   22   24  8.777376 0.361423 SUCCESS  41
001100101   22   21   18   26   19   22   22   17  6.617336 0.578424 SUCCESS  42
001100111   18   29   38   24   25   30   19   18 14.790139 0.063357 SUCCESS  43
001101011   19   21   15   26   24   30   25   31  8.772742 0.361828 SUCCESS  44
001101101   16   23   18   17   27   31   26   24  9.373158 0.311801 SUCCESS  45
001101111   19   25   25   24   21   30   26   23  3.282282 0.915415 SUCCESS  46
001110101   24   21   17   23   29   25   19   16  8.033311 0.430223 SUCCESS  47
001110111   20   27   35   24   25   28   20   30  8.588712 0.378170 SUCCESS  48
001111011   23   20   24   24   22   23   20   17  4.381168 0.821201 SUCCESS  49
001111101   30   18   24   23   24   24   27   20  4.273266 0.831665 SUCCESS  50
001111111   34   29   25   23   21   21   30   22  7.452755 0.488662 SUCCESS  51
010000011   23   18   20   31   22   15   29   25  9.381764 0.311121 SUCCESS  52
010000111   24   30   25   22   21   24   23   20  2.993659 0.934755 SUCCESS  53
010001011   26   27   33   27   26   29   21   28  5.861355 0.662759 SUCCESS  54
010001111   27   26   30   24   28   21   19   16  6.993341 0.537351 SUCCESS  55
010010011   19   20   22   32   26   30   35   24 10.952642 0.204397 SUCCESS  56
010010111   32   26   26   26   17   18   28   21  7.866492 0.446619 SUCCESS  57
010011011   23   22   21   30   32   24   27   19  6.121513 0.633623 SUCCESS  58
010011111   25   28   22   24   27   27   33   21  5.012697 0.756218 SUCCESS  59
010100011   27   18   22   23   31   17   29   25  7.425614 0.491483 SUCCESS  60
010100111   31   23   29   16   25   23   22   28  6.706042 0.568655 SUCCESS  61
010101011   17   26   20   27   17   36   32   29 14.900689 0.061106 SUCCESS  62
010101111   23   21   30   27   27   26   21   27  3.359734 0.909799 SUCCESS  63
010110011   24   25   23   21   15   18   20   24  6.897354 0.547747 SUCCESS  64
010110111   25   26   24   25   13   30   24   28  7.536164 0.480037 SUCCESS  65
010111011   25   22   26   21   23   39   27   38 18.097390 0.020508 SUCCESS  66
010111111   20   24   24   21   30   29   17   28  6.417418 0.600581 SUCCESS  67
011000111   26   21   20   24   28   19   21   28  4.247449 0.834136 SUCCESS  68
011001111   20   31   30   29   22   18   23   25  6.968848 0.539998 SUCCESS  69
011010111   17   24   17   24   25   33   22   26  8.153791 0.418593 SUCCESS  70
011011111   22   27   23   27   18   21   29   24  4.027671 0.854618 SUCCESS  71
011101111   21   26   26   28   31   28   28   27  4.488409 0.810592 SUCCESS  72
011111111   25   21   23   27   26   22   24   16  4.221631 0.836594 SUCCESS  73
100000000   20   21   29   20   34   31   26   38 16.724444 0.033110 SUCCESS  74
100010000   25   28   25   25   31   20   27   34  7.454079 0.488524 SUCCESS  75
100100000   20   27   20   33   23   21   23   30  7.044975 0.531788 SUCCESS  76
100101000   18   24   28   30   25   18   25   30  6.714647 0.567710 SUCCESS  77
100110000   34   22   14   23   28   21   21   39 19.374349 0.012981 SUCCESS  78
100111000   42   28   28   20   17   25   26   30 18.816962 0.015870 SUCCESS  79
101000000   24   24   36   29   29   30   21   20 10.148336 0.254769 SUCCESS  80
101000100   25   33   36   30   30   22   25   22 12.013796 0.150589 SUCCESS  81
101001000   33   24   29   26   29   28   19   24  6.835128 0.554521 SUCCESS  82
101001100   27   25   17   25   28   24   21   20  4.501649 0.809268 SUCCESS  83
101010000   24   25   21   24   30   18   30   22  5.155023 0.740886 SUCCESS  84
101010100   29   27   16   11   23   27   28   25 12.712184 0.122144 SUCCESS  85
101011000   25   24   19   33   16   21   25   12 14.396923 0.071989 SUCCESS  86
101011100   19   22   26   28   21   26   24   23  2.824192 0.944901 SUCCESS  87
101100000   18   25   20   20   28   25   28   24  4.510255 0.808406 SUCCESS  88
101100100   20   24   20   24   18   22   31   22  5.721016 0.678449 SUCCESS  89
101101000   20   32   23   20   22   25   22   25  4.688327 0.790309 SUCCESS  90
101101100   24   23   20   20   33   27   25   24  5.172234 0.739019 SUCCESS  91
101110000   30   28   20   24   19   24   29   26  4.952457 0.762645 SUCCESS  92
101110100   29   27   22   23   25   27   19   28  3.596722 0.891555 SUCCESS  93
101111000   22   22   28   25   24   43   30   31 18.894414 0.015435 SUCCESS  94
101111100   17   21   25   32   24   21   27   25  6.069879 0.639405 SUCCESS  95
110000000   26   21   24   27   22   33   28   26  4.927964 0.765247 SUCCESS  96
110000010   29   27   22   23   18   23   34   23  7.316387 0.502913 SUCCESS  97
110000100   35   20   25   30   22   17   26   23  9.680317 0.288184 SUCCESS  98
110001000   28   26   21   27   24   24   23   36  7.232977 0.511718 SUCCESS  99
110001010   31   23   30   23   16   29   24   24  7.240259 0.510946 SUCCESS 100
110010000   19   31   23   30   23   26   20   24  5.511168 0.701802 SUCCESS 101
110010010   20   14   22   37   20   25   32   26 15.763911 0.045887 SUCCESS 102
110010100   20   22   29   24   26   26   17   18  6.238022 0.620589 SUCCESS 103
110011000   28   26   14   33   19   32   23   32 14.587573 0.067679 SUCCESS 104
110011010   29   27   33   18   29   25   17   18 11.018840 0.200634 SUCCESS 105
110100000   23   20   34   25   31   21   24   30  8.495373 0.386634 SUCCESS 106
110100010   20   29   31   27   26   25   24   25  3.995896 0.857494 SUCCESS 107
110100100   20   23   21   24   27   24   21   22  2.425018 0.965136 SUCCESS 108
110101000   27   16   23   27   24   20   24   19  5.712410 0.679410 SUCCESS 109
110101010   25   34   12   18   26   32   26   30 16.163085 0.040104 SUCCESS 110
110101100   28   24   22   24   19   23   30   16  6.441912 0.597858 SUCCESS 111
110110000   12   24   25   20   33   20   19   27 12.830017 0.117834 SUCCESS 112
110110010   22   16   26   21   24   19   30   21  6.890072 0.548538 SUCCESS 113
110110100   22   22   24   22   24   25   19   30  3.323987 0.912413 SUCCESS 114
110111000   28   31   24   24   18   22   27   39 13.707140 0.089725 SUCCESS 115
110111010   24   28   27   18   22   25   17   26  5.264250 0.728995 SUCCESS 116
110111100   17   14   23   18   19   41   32   27 24.363691 0.001991 FAILURE 117
111000000   29   18   27   25   18   33   27   21  8.578782 0.379064 SUCCESS 118
111000010   32   24   23   24   27   27   21   24  3.613934 0.890170 SUCCESS 119
111000100   19   25   28   21   16   25   13   44 27.075160 0.000686 FAILURE 120
111000110   29   27   22   23   23   25   17   27  4.214350 0.837285 SUCCESS 121
111001000   22   35   25   27   22   27   21   27  6.614026 0.578789 SUCCESS 122
111001010   18   25   21   25   19   27   26   23  3.967431 0.860050 SUCCESS 123
111001100   20   16   17   19   23   30   23   29  9.753797 0.282733 SUCCESS 124
111010000   30   21   32   23   29   23   17   33 10.783175 0.214290 SUCCESS 125
111010010   26   23   21   16   20   21   24   22  5.228503 0.732898 SUCCESS 126
111010100   24   13   23   25   26   21   26   16  9.304312 0.317279 SUCCESS 127
111010110   30   25   25   21   16   18   27   14 11.439859 0.178000 SUCCESS 128
111011000   16   25   29   23   23   23   20   15  8.711178 0.367243 SUCCESS 129
111011010   20   24   15   26   27   30   27   24  6.586885 0.581787 SUCCESS 130
111011100   23   29   23   28   23   26   32   21  4.741285 0.784836 SUCCESS 131
111100000   20   22   28   15   22   28   32   20  9.416187 0.308412 SUCCESS 132
111100010   25   24   33   23   26   22   22   40 14.148018 0.077988 SUCCESS 133
111100100   25   25   22   30   28   26   22   26  2.614344 0.956185 SUCCESS 134
111100110   17   21   22   21   14   28   18   31 12.252770 0.140277 SUCCESS 135
111101000   32   26   35   22   27   21   22   23  8.664840 0.371353 SUCCESS 136
111101010   25   23   21   22   27   24   26   20  2.052986 0.979344 SUCCESS 137
111101100   21   26   28   30   21   14   25   29  8.459626 0.389907 SUCCESS 138
111101110   24   23   19   24   23   23   28   12  8.558923 0.380858 SUCCESS 139
111110000   21   22   21   17   26   21   21   22  4.872357 0.771128 SUCCESS 140
111110010   20   30   19   33   28   28   25   21  8.122016 0.421643 SUCCESS 141
111110100   27   17   27   23   28   26   22   14  8.458302 0.390028 SUCCESS 142
111110110   22   26   27   30   24   17   27   27  4.867724 0.771616 SUCCESS 143
111111000   28   23   20   14   29   24   19   28  8.721108 0.366366 SUCCESS 144
111111010   25   24   24   32   28   21   25   17  5.850102 0.664018 SUCCESS 145
111111100   27   28   25   17   25   27   27   30  5.088825 0.748042 SUCCESS 146
111111110   25   21   23   27   26   22   24   16  4.221631 0.836594 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   17   17   31   27   27   17   23   20 10.279408 0.245960 SUCCESS   0
000000011   23   19   27   23   26   25   21   25  2.315792 0.969768 SUCCESS   1
000000101   17   23   24   17   27   18   21   26  7.346838 0.499715 SUCCESS   2
000000111   27   17   27   24   32   28   26   30  7.334922 0.500965 SUCCESS   3
000001001   18   21   18   27   19   25   28   19  7.279316 0.506818 SUCCESS   4
000001011   22   23   22   16   18   24   31   26  7.254823 0.509405 SUCCESS   5
000001101   20   23   22   28   25   32   18   19  7.128385 0.522847 SUCCESS   6
000001111   26   20   29   31   39   28   30   33 17.718075 0.023442 SUCCESS   7
000010001   22   17   23   25   20   25   21   24  3.991924 0.857851 SUCCESS   8
000010011   20   27   19   17   19   26   30   18  9.067323 0.336649 SUCCESS   9
