		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001001011   33   20   22   29   30   30   20   25  8.588712 0.378170 SUCCESS  33
001001101   17   27   19   24   23   18   20   26  6.592843 0.581129 SUCCESS  34
001001111   29   26   20   20   24   34   24   24  6.570998 0.583544 SUCCESS  35
001010011   29   26   21   25   24   32   24   22  4.215674 0.837159 SUCCESS  36
001010101   24   17   24   26   16   21   17   21  8.727066 0.365841 SUCCESS  37
001010111   23   28   28   20   21   20   22   25  3.569581 0.893723 SUCCESS  38
001011011   20   26   28   27   25   32   32   26  6.784817 0.560017 SUCCESS  39
001011101   23   19   21   21   24   32   20   29  6.467729 0.594989 SUCCESS  40
001011111   21   21   20   21   27   16   35   23 10.407171 0.237602 SUCCESS  41
001100101   22   24   14   29   18   18   23   24  9.287101 0.318658 SUCCESS  42
001100111   26   29   14   18   23   33   24   22 10.789133 0.213936 SUCCESS  43
001101011   24   29   23   21   20   27   28   30  4.461268 0.813295 SUCCESS  44
001101101   22   20   22   22   24   14   34   19 11.278998 0.186386 SUCCESS  45
001101111   31   25   24   31   17   20   30   23  8.265666 0.407959 SUCCESS  46
001110101   31   25   24   24   14   27   27   27  7.316387 0.502913 SUCCESS  47
001110111   28   22   27   31   26   24   17   40 15.673220 0.047303 SUCCESS  48
001111011   25   21   34   15   25   23   22   20  9.314242 0.316484 SUCCESS  49
001111101   25   39   18   28   24   28   29   21 13.274867 0.102736 SUCCESS  50
001111111   25   23   28   27   26   22   19   22  2.765276 0.948213 SUCCESS  51
010000011   28   27   19   18   32   15   23   30 11.408084 0.179631 SUCCESS  52
010000111   31   18   28   25   22   25   24   20  5.231151 0.732609 SUCCESS  53
010001011   20   25   23   17   19   28   24   32  7.475924 0.486259 SUCCESS  54
010001111   17   26   26   29   19   25   24   22  4.933922 0.764615 SUCCESS  55
010010011   17   30   29   23   35   26   23   19 10.816274 0.212328 SUCCESS  56
010010111   18   20   27   24   19   35   19   25 10.094054 0.258487 SUCCESS  57
010011011   19   21   21   22   20   19   23   24  4.600946 0.799251 SUCCESS  58
010011111   28   21   22   35   22   20   31   22  9.197733 0.325891 SUCCESS  59
010100011   31   18   25   22   31   25   25   20  6.536575 0.587354 SUCCESS  60
010100111   34   23   21   29   26   29   19   24  7.622222 0.471214 SUCCESS  61
010101011   34   15   20   24   23   21   18   20 11.600720 0.169927 SUCCESS  62
010101111   29   22   25   20   26   23   23   23  2.333003 0.969064 SUCCESS  63
010110011   28   25   22   20   26   26   31   24  3.698667 0.883236 SUCCESS  64
010110111   23   27   34   20   22   33   28   28  9.572414 0.296328 SUCCESS  65
010111011   24   26   24   20   22   32   22   22  4.121010 0.846044 SUCCESS  66
010111111   24   23   21   15   20   14   25   20 10.556778 0.228099 SUCCESS  67
011000111   23   31   21   21   24   17   25   28  5.798467 0.669795 SUCCESS  68
011001111   25   25   21   16   27   32   25   22  6.502152 0.591169 SUCCESS  69
011010111   23   36   24   29   29   29   32   19 12.166051 0.143947 SUCCESS  70
011011111   26   23   20   31   16   22   26   25  6.213529 0.623327 SUCCESS  71
011101111   27   29   29   24   23   28   14   36 13.003455 0.111731 SUCCESS  72
011111111   26   30   25   28   22   15   22   26  6.341291 0.609060 SUCCESS  73
100000000   34   20   24   19   21   18   28   22  8.983914 0.343655 SUCCESS  74
100010000   21   17   28   19   22   24   29   23  5.822960 0.667055 SUCCESS  75
100100000   23   26   23   26   32   17   24   31  7.003270 0.536280 SUCCESS  76
100101000   34   24   21   26   22   33   22   25  8.147834 0.419164 SUCCESS  77
100110000   25   22   26   16   26   27   32   16  9.187804 0.326702 SUCCESS  78
100111000   22   24   23   25   24   22   31   18  4.179927 0.840536 SUCCESS  79
101000000   29   22   18   22   25   22   31   21  5.713734 0.679262 SUCCESS  80
101000100   30   24   19   33   24   27   22   26  6.351220 0.607953 SUCCESS  81
101001000   15   18   21   31   27   24   25   24  8.127974 0.421070 SUCCESS  82
101001100   17   23   29   24   29   28   23   27  5.121924 0.744469 SUCCESS  83
101010000   30   22   19   29   21   24   27   23  4.570495 0.802340 SUCCESS  84
101010100   24   27   17   22   24   24   29   20  4.586382 0.800730 SUCCESS  85
101011000   20   22   27   20   17   22   32   20  8.000212 0.433449 SUCCESS  86
101011100   22   31   21   43   26   19   27   23 18.952006 0.015118 SUCCESS  87
101100000   19   20   33   20   23   29   27   20  8.094875 0.424258 SUCCESS  88
101100100   16   29   17   22   20   29   27   27  8.738320 0.364850 SUCCESS  89
101101000   37   15   19   30   20   19   20   23 15.990970 0.042510 SUCCESS  90
101101100   20   25   26   27   22   27   27   22  2.291298 0.970754 SUCCESS  91
101110000   15   25   21   34   19   22   16   25 12.634733 0.125051 SUCCESS  92
101110100   25   26   28   22   21   29   25   31  4.165363 0.841904 SUCCESS  93
101111000   29   22   28   25   21   25   27   27  2.783811 0.947183 SUCCESS  94
101111100   25   26   26   28   23   25   24   27  1.173876 0.996893 SUCCESS  95
110000000   28   23   33   25   24   23   29   25  4.784314 0.780361 SUCCESS  96
110000010   28   12   31   29   29   26   25   22 11.070474 0.197738 SUCCESS  97
110000100   30   23   22   24   21   16   18   25  6.890072 0.548538 SUCCESS  98
110001000   22   26   30   20   28   25   35   17 10.147013 0.254859 SUCCESS  99
110001010   27   22   22   29   22   21   25   30  3.748978 0.879032 SUCCESS 100
110010000   18   25   25   24   22   15   28   28  6.856973 0.552140 SUCCESS 101
110010010   19   26   27   24   18   29   17   23  6.670295 0.572587 SUCCESS 102
110010100   30   23   17   26   17   32   23   18 10.424382 0.236494 SUCCESS 103
110011000   27   20   29   13   34   28   33   21 15.587163 0.048685 SUCCESS 104
110011010   26   22   26   24   27   28   25   23  1.402259 0.994214 SUCCESS 105
110100000   29   24   23   14   35   16   24   24 13.331135 0.100953 SUCCESS 106
110100010   30   21   21   26   21   29   18   23  5.620395 0.689668 SUCCESS 107
110100100   23   23   25   35   30   31   22   16 11.350492 0.182620 SUCCESS 108
110101000   28   22   17   24   22   29   25   25  4.290477 0.830011 SUCCESS 109
110101010   34   25   13   20   31   24   30   19 14.662377 0.066053 SUCCESS 110
110101100   21   21   22   24   19   22   24   20  3.533834 0.896548 SUCCESS 111
110110000   24   25   33   21   22   25   23   26  4.096517 0.848312 SUCCESS 112
110110010   26   25   12   30   26   26   29   21  9.569766 0.296530 SUCCESS 113
110110100   23   18   21   30   22   27   18   26  6.009639 0.646152 SUCCESS 114
110111000   22   21   26   21   22   28   21   28  3.163126 0.923707 SUCCESS 115
110111010   21   27   30   27   23   28   26   25  3.148562 0.924691 SUCCESS 116
110111100   25   29   19   24   22   22   31   22  4.731356 0.785865 SUCCESS 117
111000000   23   25   29   33   17   26   21   35 11.808582 0.159951 SUCCESS 118
111000010   24   29   18   32   22   17   22   30  9.222227 0.323898 SUCCESS 119
111000100   22   21   31   22   23   24   30   32  6.690154 0.570401 SUCCESS 120
111000110   26   25   19   23   26   27   28   22  2.630232 0.955381 SUCCESS 121
111001000   24   30   25   21   21   17   24   26  4.764455 0.782429 SUCCESS 122
111001010   27   29   22   22   28   24   11   18 11.567621 0.171563 SUCCESS 123
111001100   27   22   20   20   16   31   23   21  7.576545 0.475887 SUCCESS 124
111010000   25   21   23   19   28   27   29   26  3.664244 0.886076 SUCCESS 125
111010010   17   26   31   27   24   30   29   30  8.123340 0.421516 SUCCESS 126
111010100   40   22   23   18   24   30   26   30 15.147608 0.056338 SUCCESS 127
111010110   18   19   29   28   23   24   19   17  8.059128 0.427716 SUCCESS 128
111011000   22   27   30   24   23   24   23   19  3.273676 0.916028 SUCCESS 129
111011010   31   21   23   30   27   21   28   28  5.623043 0.689373 SUCCESS 130
111011100   32   20   26   20   29   25   24   32  7.563305 0.477246 SUCCESS 131
111100000   27   20   30   26   21   25   25   32  5.512492 0.701656 SUCCESS 132
111100010   30   15   27   26   17   26   27   32 10.629596 0.223583 SUCCESS 133
111100100   24   29   32   18   28   18   28   30  9.249368 0.321698 SUCCESS 134
111100110   19   23   28   27   17   20   21   20  6.601449 0.580178 SUCCESS 135
111101000   21   28   20   26   30   23   27   27  3.952868 0.861351 SUCCESS 136
111101010   38   31   21   21   30   20   19   23 14.129483 0.078452 SUCCESS 137
111101100   24   26   26   23   20   25   19   19  3.611286 0.890383 SUCCESS 138
111101110   33   28   32   24   26   26   26   22  6.708689 0.568364 SUCCESS 139
111110000   26   21   26   26   22   23   23   32  3.672850 0.885369 SUCCESS 140
111110010   29   29   24   23   29   18   22   26  4.867724 0.771616 SUCCESS 141
111110100   15   28   24   28   25   24   26   25  4.994162 0.758200 SUCCESS 142
111110110   22   24   21   24   21   15   25   21  5.482703 0.704956 SUCCESS 143
111111000   25   22   27   21   29   25   34   34  9.759092 0.282343 SUCCESS 144
111111010   25   21   24   29   26   14   18   19  9.067323 0.336649 SUCCESS 145
111111100   25   24   31   22   25   17   16   28  7.984325 0.435003 SUCCESS 146
111111110   26   30   25   28   22   15   22   26  6.341291 0.609060 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   28   24   37   24   26   21   21  8.460950 0.389785 SUCCESS   0
000000011   24   32   19   30   21   23   16   23  8.662192 0.371589 SUCCESS   1
000000101   21   25   34   17   23   38   27   36 20.639392 0.008170 FAILURE   2
000000111   23   29   28   21   19   22   17   23  5.899088 0.658535 SUCCESS   3
000001001   20   26   18   32   22   35   28   22 10.909613 0.206873 SUCCESS   4
000001011   27   30   35   18   26   35   24   35 17.751174 0.023171 SUCCESS   5
000001101   28   25   20   27   23   35   30   29  8.742291 0.364500 SUCCESS   6
000001111   20   28   33   17   19   24   22   20  9.127564 0.331649 SUCCESS   7
000010001   22   22   28   25   20   17   31   27  6.324079 0.610980 SUCCESS   8
000010011   22   23   22   28   23   29   28   21  3.138632 0.925359 SUCCESS   9
000010101   21   18   19   19   23   26   25   28  5.449604 0.708617 SUCCESS  10
000010111   28   32   32   22   29   25   21   30  8.420569 0.393502 SUCCESS  11
000011001   19   30   22   35   29   19   28   24 10.257563 0.247412 SUCCESS  12
000011011   26   20   24   26   22   29   31   28  4.580424 0.801334 SUCCESS  13
000011101   25   35   31   18   22   31   22   22 10.935430 0.205385 SUCCESS  14
000011111   20   20   28   21   24   30   25   26  4.138222 0.844442 SUCCESS  15
000100011   22   20   23   25   25   25   30   28  3.071110 0.929816 SUCCESS  16
000100101   16   22   24   25   21   28   21   26  4.890893 0.769171 SUCCESS  17
000100111   22   28   20   30   25   20   28   16  7.315063 0.503052 SUCCESS  18
000101001   29   24   22   25   27   36   26   25  7.276006 0.507168 SUCCESS  19
000101011   22   18   24   25   17   17   27   23  7.007904 0.535780 SUCCESS  20
000101101   31   33   21   16   15   22   25   25 12.475195 0.131228 SUCCESS  21
000101111   28   23   24   28   28   26   18   36  9.283791 0.318924 SUCCESS  22
000110011   22   33   28   23   28   16   20   24  8.374893 0.397732 SUCCESS  23
000110101   24   20   12   25   19   24   32   26 11.152560 0.193204 SUCCESS  24
000110111   27   15   22   23   27   20   30   35 11.553058 0.172287 SUCCESS  25
000111001   29   25   23   31   18   18   27   20  7.417008 0.492380 SUCCESS  26
000111011   30   38   26   21   21   30   23   20 12.486449 0.130784 SUCCESS  27
000111101   23   23   37   27   21   32   28   24 10.673948 0.220867 SUCCESS  28
000111111   25   22   26   23   27   24   25   23  0.842224 0.999062 SUCCESS  29
001000011   24   29   30   27   24   28   23   23  3.241901 0.918273 SUCCESS  30
001000101   22   27   26   28   23   17   26   26  3.807894 0.874027 SUCCESS  31
001000111   21   18   22   28   17   23   32   26  7.975719 0.435846 SUCCESS  32
001001011   16   24   26   23   19   20   29   23  6.220810 0.622513 SUCCESS  33
001001101   20   23   27   28   25   28   25   37  9.046802 0.338363 SUCCESS  34
001001111   21   27   30   22   28   25   24   19  4.155433 0.842834 SUCCESS  35
001010011   36   24   27   24   18   25   23   21  8.324582 0.402423 SUCCESS  36
001010101   17   35   24   33   23   15   20   25 14.882154 0.061478 SUCCESS  37
001010111   18   20   20   23   24   23   31   22  5.636282 0.687899 SUCCESS  38
001011011   22   27   20   20   18   19   19   25  6.388953 0.603750 SUCCESS  39
001011101   26   27   18   16   31   22   30   16 11.525916 0.173642 SUCCESS  40
001011111   32   19   18   26   27   41   20   26 18.417788 0.018303 SUCCESS  41
001100101   18   32   24   26   20   29   23   19  7.332274 0.501243 SUCCESS  42
001100111   30   24   27   27   25   23   23   20  2.910249 0.939863 SUCCESS  43
001101011   22   16   15   24   27   23   30   22  8.923674 0.348776 SUCCESS  44
001101101   28   21   18   30   31   29   26   30  8.284201 0.406212 SUCCESS  45
001101111   16   28   24   30   22   22   22   32  8.053170 0.428294 SUCCESS  46
001110101   17   27   26   29   28   22   27   20  5.511168 0.701802 SUCCESS  47
001110111   30   33   22   23   26   24   25   18  6.655731 0.574190 SUCCESS  48
001111011   31   16   28   23   24   21   24   30  7.299175 0.504725 SUCCESS  49
001111101   20   16   24   14   25   29   27   20 10.414452 0.237133 SUCCESS  50
001111111   28   28   26   27   39   27   24   15 14.563080 0.068219 SUCCESS  51
010000011   23   24   29   29   29   22   32   23  5.555521 0.696881 SUCCESS  52
010000111   24   31   28   27   26   33   26   22  6.285022 0.615339 SUCCESS  53
010001011   18   30   20   26   22   20   26   25  5.179516 0.738228 SUCCESS  54
010001111   22   17   32   25   23   23   30   31  8.367611 0.398409 SUCCESS  55
010010011   19   24   27   25   26   28   24   18  3.942938 0.862235 SUCCESS  56
010010111   28   23   24   26   24   36   30   26  7.894957 0.443798 SUCCESS  57
010011011   32   28   19   33   27   28   23   30  9.615443 0.293060 SUCCESS  58
010011111   20   33   22   19   27   27   22   19  7.484530 0.485367 SUCCESS  59
010100011   27   26   30   26   32   23   22   25  4.623453 0.796959 SUCCESS  60
010100111   26   23   28   14   16   18   29   24 10.948670 0.204625 SUCCESS  61
010101011   16   30   24   27   15   17   17   22 13.235148 0.104011 SUCCESS  62
010101111   18   25   22   22   22   22   26   26  2.942024 0.937943 SUCCESS  63
010110011   23   25   38   29   28   27   22   23  9.996081 0.265301 SUCCESS  64
010110111   20   27   20   26   14   28   13   19 13.904410 0.084291 SUCCESS  65
010111011   30   21   18   23   18   22   30   21  7.432895 0.490726 SUCCESS  66
010111111   25   12   24   22   28   31   20   22 10.237704 0.248737 SUCCESS  67
011000111   28   19   32   19   23   18   19   20  9.338735 0.314531 SUCCESS  68
011001111   31   25   25   23   30   26   24   20  4.224279 0.836342 SUCCESS  69
011010111   22   23   22   21   28   22   29   27  3.036688 0.932034 SUCCESS  70
011011111   24   20   21   24   28   22   27   27  2.689148 0.952327 SUCCESS  71
011101111   35   23   21   19   23   26   26   22  7.112497 0.524545 SUCCESS  72
011111111   33   19   22   22   38   21   21   21 14.162582 0.077625 SUCCESS  73
100000000   23   28   24   37   24   26   21   21  8.460950 0.389785 SUCCESS  74
100010000   27   31   27   29   22   18   24   24  5.308602 0.724140 SUCCESS  75
100100000   20   30   31   26   28   23   26   19  6.079809 0.638292 SUCCESS  76
100101000   17   25   22   25   19   34   17   28 10.602455 0.225258 SUCCESS  77
100110000   30   31   34   19   19   25   27   28 10.402537 0.237902 SUCCESS  78
100111000   19   25   19   21   27   21   40   24 14.069243 0.079978 SUCCESS  79
101000000   24   30   27   23   15   36   24   23 11.239941 0.188471 SUCCESS  80
101000100   31   20   25   24   23   14   19   27  8.873363 0.353091 SUCCESS  81
101001000   28   28   26   28   30   35   34   27 12.040937 0.149387 SUCCESS  82
101001100   22   25   23   23   17   27   22   27  3.560976 0.894406 SUCCESS  83
101010000   31   42   25   31   27   26   24   27 17.522791 0.025103 SUCCESS  84
101010100   21   24   27   39   31   20   35   21 17.732639 0.023323 SUCCESS  85
101011000   23   22   27   16   12   23   22   19 11.675524 0.166279 SUCCESS  86
101011100   19   29   23   23   26   22   30   21  4.468550 0.812571 SUCCESS  87
101100000   16   28   19   21   20   26   16   24  9.185156 0.326918 SUCCESS  88
101100100   23   31   28   31   30   27   30   14 11.851611 0.157948 SUCCESS  89
101101000   23   19   22   23   20   24   27   37  9.485033 0.303044 SUCCESS  90
101101100   26   23   18   25   28   26   21   20  3.908515 0.865282 SUCCESS  91
101110000   22   33   28   24   26   37   23   33 13.988481 0.082066 SUCCESS  92
101110100   24   22   28   28   23   25   25   18  3.197549 0.921355 SUCCESS  93
101111000   24   29   14   29   23   22   15   26 10.559426 0.227933 SUCCESS  94
101111100   27   25   23   27   23   33   27   26  4.284519 0.830584 SUCCESS  95
110000000   25   20   20   19   31   30   20   28  7.434219 0.490588 SUCCESS  96
110000010   22   25   26   22   23   31   20   28  3.909839 0.865165 SUCCESS  97
110000100   24   21   26   17   21   17   29   29  7.526235 0.481060 SUCCESS  98
110001000   17   27   19   22   26   20   26   23  5.204009 0.735565 SUCCESS  99
110001010   25   22   22   30   21   23   23   24  2.493864 0.962016 SUCCESS 100
110010000   21   23   31   21   28   25   23   21  4.044883 0.853051 SUCCESS 101
110010010   26   31   32   35   21   21   28   15 14.435318 0.071101 SUCCESS 102
110010100   23   27   24   19   23   27   19   20  4.034953 0.853956 SUCCESS 103
110011000   35   27   33   21   22   25   22   33 12.309701 0.137911 SUCCESS 104
110011010   18   20   28   24   24   20   27   24  4.230237 0.835776 SUCCESS 105
110100000   27   21   29   22   18   28   30   19  6.764958 0.562191 SUCCESS 106
110100010   26   24   26   29   13   23   24   25  6.730535 0.565965 SUCCESS 107
110100100   29   30   26   24   27   21   28   24  3.674174 0.885260 SUCCESS 108
110101000   36   36   23   26   25   20   18   29 15.062875 0.057934 SUCCESS 109
110101010   20   19   27   33   23   22   32   18  9.984827 0.266092 SUCCESS 110
110101100   27   26   30   21   19   30   27   17  7.383909 0.495834 SUCCESS 111
110110000   19   24   20   22   26   19   23   19  4.965697 0.761236 SUCCESS 112
110110010   26   33   26   16   28   23   29   21  8.359005 0.399210 SUCCESS 113
110110100   29   23   26   26   24   21   27   42 15.105903 0.057119 SUCCESS 114
110111000   25   25   20   19   16   31   14   29 12.397744 0.134320 SUCCESS 115
110111010   26   29   19   33   20   23   26   25  6.401531 0.602349 SUCCESS 116
110111100   27   27   19   31   16   26   15   25 10.509115 0.231093 SUCCESS 117
111000000   28   22   21   23   22   27   29   27  3.079716 0.929256 SUCCESS 118
111000010   24   19   13   12   26   23   25   20 14.285048 0.074632 SUCCESS 119
111000100   21   22   17   27   28   20   18   24  6.449193 0.597048 SUCCESS 120
111000110   17   25   17   21   20   20   23   30  8.194172 0.414736 SUCCESS 121
111001000   23   25   29   25   20   23   26   21  2.511076 0.961212 SUCCESS 122
111001010   24   28   27   27   25   27   18   21  3.655639 0.886781 SUCCESS 123
111001100   40   24   33   21   30   20   16   26 19.188995 0.013881 SUCCESS 124
111010000   29   19   32   27   29   26   31   18  9.453258 0.305513 SUCCESS 125
111010010   33   27   16   21   19   28   25   30 10.027856 0.263076 SUCCESS 126
111010100   30   28   27   23   31   23   22   27  4.708187 0.788261 SUCCESS 127
111010110   24   24   29   21   21   36   30   17 11.239941 0.188471 SUCCESS 128
111011000   21   24   21   25   31   14   25   24  7.450107 0.488937 SUCCESS 129
111011010   22   23   24   24   26   22   27   29  1.876237 0.984574 SUCCESS 130
111011100   28   24   21   19   22   31   23   21  4.942527 0.763701 SUCCESS 131
111100000   26   16   23   23   24   31   19   17  8.669474 0.370941 SUCCESS 132
111100010   19   24   15   31   25   24   17   26  9.279819 0.319244 SUCCESS 133
111100100   18   26   35   23   16   19   24   20 11.737088 0.163325 SUCCESS 134
111100110   29   26   25   20   32   26   29   26  5.403265 0.713732 SUCCESS 135
111101000   30   19   38   27   26   29   34   24 15.607022 0.048363 SUCCESS 136
111101010   24   19   34   32   28   32   24   26 10.708371 0.218777 SUCCESS 137
111101100   24   23   17   18   32   18   23   24  8.415273 0.393991 SUCCESS 138
111101110   27   22   22   26   27   28   29   26  2.724895 0.950419 SUCCESS 139
111110000   31   11   21   23   25   32   22   23 12.814129 0.118407 SUCCESS 140
111110010   17   23   33   19   16   25   21   17 12.583098 0.127022 SUCCESS 141
111110100   25   23   26   20   29   29   32   24  5.275503 0.727765 SUCCESS 142
111110110   22   27   21   17   28   24   22   21  4.628087 0.796486 SUCCESS 143
111111000   22   14   23   30   32   27   24   20  9.798149 0.279480 SUCCESS 144
111111010   28   27   31   29   27   31   28   22  6.506124 0.590728 SUCCESS 145
111111100   22   18   24   24   31   25   22   21  4.586382 0.800730 SUCCESS 146
111111110   33   19   22   22   38   21   21   21 14.162582 0.077625 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   23   27   23   31   13   26   30  9.324172 0.315692 SUCCESS   0
000000011   28   27   22   26   23   19   27   22  3.036688 0.932034 SUCCESS   1
000000101   24   20   33   22   31   22   20   27  7.401120 0.494036 SUCCESS   2
000000111   25   28   19   16   21   25   28   25  5.857383 0.663203 SUCCESS   3
000001001   23   27   22   20   26   21   18   21  4.254730 0.833441 SUCCESS   4
000001011   37   16   22   20   26   22   19   21 12.855834 0.116907 SUCCESS   5
000001101   24   22   16   28   30   23   22   26  5.552873 0.697175 SUCCESS   6
000001111   32   29   21   22   26   23   21   26  4.867724 0.771616 SUCCESS   7
000010001   22   25   20   28   23   22   23   26  2.146325 0.976194 SUCCESS   8
000010011   25   34   21   25   27   23   17   20  7.934014 0.439942 SUCCESS   9
000010101   27   20   23   18   21   27   21   25  4.204420 0.838225 SUCCESS  10
000010111   29   22   27   23   21   15   19   25  6.992017 0.537494 SUCCESS  11
000011001   26   21   22   25   15   25   25   27  4.916710 0.766440 SUCCESS  12
000011011   31   19   21   23   25   23   23   22  4.077982 0.850020 SUCCESS  13
000011101   21   17   25   19   23   24   26   32  6.704718 0.568800 SUCCESS  14
000011111   26   25   29   24   33   26   21   22  5.004091 0.757139 SUCCESS  15
000100011   24   21   26   23   23   17   21   24  3.585469 0.892456 SUCCESS  16
000100101   25   27   23   20   26   23   21   20  2.705036 0.951484 SUCCESS  17
000100111   22   45   18   27   22   19   21   24 22.220862 0.004523 FAILURE  18
000101001   18   28   34   26   32   28   25   27  9.598231 0.294364 SUCCESS  19
000101011   26   23   26   21   27   35   17   23  8.239849 0.410399 SUCCESS  20
000101101   28   24   19   23   21   23   23   34  6.434630 0.598667 SUCCESS  21
000101111   36   26   24   22   18   16   28   29 12.230925 0.141194 SUCCESS  22
000110011   28   26   18   34   20   25   17   22  9.696204 0.286999 SUCCESS  23
000110101   27   20   23   24   21   32   23   27  4.502973 0.809136 SUCCESS  24
000110111   26   20   29   23   20   22   21   23  3.543764 0.895767 SUCCESS  25
000111001   24   21   36   22   33   30   25   22 11.165137 0.192517 SUCCESS  26
000111011   23   21   23   16   25   18   26   30  6.831156 0.554955 SUCCESS  27
000111101   26   31   20   32   21   16   26   16 11.797328 0.160478 SUCCESS  28
000111111   22   20   23   27   32   30   31   27  7.343528 0.500062 SUCCESS  29
001000011   21   23   26   18   18   24   21   19  5.880553 0.660610 SUCCESS  30
001000101   20   35   33   26   27   19   30   30 13.004779 0.111685 SUCCESS  31
001000111   34   21   24   18   29   19   22   29  9.408905 0.308983 SUCCESS  32
001001011   20   21   32   24   26   17   24   11 13.803789 0.087025 SUCCESS  33
001001101   21   23   18   18   19   21   25   19  7.015186 0.534995 SUCCESS  34
001001111   28   33   20   23   30   19   21   21  8.129298 0.420943 SUCCESS  35
001010011   26   27   36   19   27   30   27   32 11.683468 0.165895 SUCCESS  36
001010101   24   23   19   20   28   21   21   29  4.569171 0.802474 SUCCESS  37
001010111   24   25   21   20   21   20   22   21  3.372973 0.908822 SUCCESS  38
001011011   23   23   21   23   20   19   20   20  4.431479 0.816249 SUCCESS  39
001011101   20   27   37   32   27   31   38   29 21.150441 0.006758 FAILURE  40
001011111   31   23   27   23   25   19   31   20  6.214853 0.623179 SUCCESS  41
001100101   17   24   28   19   21   32   20   26  7.975719 0.435846 SUCCESS  42
001100111   29   32   23   25   17   23   21   24  6.341291 0.609060 SUCCESS  43
001101011   15   30   24   28   17   29   30   30 11.502747 0.174807 SUCCESS  44
001101101   30   28   25   33   26   26   22   26  5.598549 0.692099 SUCCESS  45
001101111   19   25   23   26   28   17   23   18  6.127471 0.632956 SUCCESS  46
001110101   29   23   17   23   12   30   28   20 12.593028 0.126641 SUCCESS  47
001110111   21   21   21   24   26   15   27   23  5.695198 0.681331 SUCCESS  48
001111011   33   28   18   26   28   23   23   18  7.977043 0.435716 SUCCESS  49
001111101   19   29   25   29   27   18   20   20  6.704718 0.568800 SUCCESS  50
001111111   26   17   21   28   27   39   29   28 14.232752 0.075897 SUCCESS  51
010000011   20   23   25   29   31   20   21   25  4.985556 0.759119 SUCCESS  52
010000111   23   24   30   21   26   28   26   19  3.909839 0.865165 SUCCESS  53
010001011   24   31   28   22   17   24   28   40 15.834081 0.044817 SUCCESS  54
010001111   30   23   23   24   29   22   26   29  3.648357 0.887376 SUCCESS  55
010010011   23   29   26   27   24   29   18   21  4.502973 0.809136 SUCCESS  56
010010111   23   31   37   19   26   32   26   19 13.791873 0.087354 SUCCESS  57
010011011   16   19   22   25   19   22   29   23  6.940382 0.543078 SUCCESS  58
010011111   23   32   24   23   23   27   23   15  6.815268 0.556689 SUCCESS  59
010100011   30   30   18   35   21   32   29   25 13.004779 0.111685 SUCCESS  60
010100111   23   32   24   21   26   27   23   31  5.351631 0.719417 SUCCESS  61
010101011   27   22   29   22   26   17   25   29  5.011373 0.756360 SUCCESS  62
010101111   23   22   25   26   26   23   18   25  2.391919 0.966580 SUCCESS  63
010110011   18   22   21   30   25   31   18   28  7.942620 0.439095 SUCCESS  64
010110111   20   19   22   22   29   28   16   21  7.465994 0.487288 SUCCESS  65
010111011   17   29   29   25   22   27   36   30 11.690749 0.165544 SUCCESS  66
010111111   30   20   26   26   25   24   23   19  3.705949 0.882632 SUCCESS  67
011000111   20   21   28   30   27   22   28   22  4.511579 0.808274 SUCCESS  68
011001111   29   27   22   21   28   27   21   16  6.230740 0.621403 SUCCESS  69
011010111   26   25   22   30   21   30   25   22  3.774795 0.876849 SUCCESS  70
011011111   26   28   21   27   31   23   25   26  3.487496 0.900158 SUCCESS  71
011101111   20   17   22   18   32   21   28   30  9.933193 0.269746 SUCCESS  72
011111111   23   23   17   23   28   26   25   33  6.375714 0.605224 SUCCESS  73
100000000   23   23   27   23   31   13   26   30  9.324172 0.315692 SUCCESS  74
100010000   29   19   18   22   22   21   12   22 11.599396 0.169993 SUCCESS  75
100100000   25   27   26   27   25   20   16   28  5.070289 0.750038 SUCCESS  76
100101000   31   27   30   29   29   25   18   21  7.495783 0.484203 SUCCESS  77
100110000   25   23   39   27   24   34   23   22 13.656829 0.091160 SUCCESS  78
100111000   26   34   20   31   17   23   18   26 10.925501 0.205956 SUCCESS  79
